coin,fundingRate,premium,time,hour,t,T,s,i,o,c,h,l,v,n
HYPE,2.84903e-05,0.0007279227,1753480800018,1753480800000,1753480800000,1753484399999,HYPE,1h,43.727,43.851,43.868,43.523,394348.14,16881
HYPE,3.54214e-05,0.0007833716,1753484400084,1753484400000,1753484400000,1753487999999,HYPE,1h,43.851,44.223,44.282,43.707,383730.02,17562
HYPE,4.64326e-05,0.0008714607,1753488000011,1753488000000,1753488000000,1753491599999,HYPE,1h,44.228,44.24,44.276,43.855,549828.04,22110
HYPE,3.9788e-05,0.0008183041,1753491600016,1753491600000,1753491600000,1753495199999,HYPE,1h,44.231,43.965,44.35,43.953,212004.36,11864
HYPE,8.95516e-05,0.0012164127,1753495200029,1753495200000,1753495200000,1753498799999,HYPE,1h,43.966,44.379,44.461,43.965,245176.75,13524
HYPE,9.05772e-05,0.001224618,1753498800027,1753498800000,1753498800000,1753502399999,HYPE,1h,44.38,44.305,44.646,44.291,327699.92,15829
HYPE,0.0001169274,0.0014354192,1753502400029,1753502400000,1753502400000,1753505999999,HYPE,1h,44.303,44.703,44.749,44.267,196201.78,12613
HYPE,4.38563e-05,0.0008508508,1753506000023,1753506000000,1753506000000,1753509599999,HYPE,1h,44.71,44.811,44.975,44.623,232894.93,14034
HYPE,0.0001156342,0.0014250733,1753509600010,1753509600000,1753509600000,1753513199999,HYPE,1h,44.811,44.573,44.811,44.461,199587.1,12831
HYPE,5.51146e-05,0.000940917,1753513200009,1753513200000,1753513200000,1753516799999,HYPE,1h,44.573,44.364,44.656,44.314,175171.55,11242
HYPE,6.04952e-05,0.0009839617,1753516800025,1753516800000,1753516800000,1753520399999,HYPE,1h,44.374,44.606,44.678,44.356,176538.5,10556
HYPE,3.96283e-05,0.0008170263,1753520400022,1753520400000,1753520400000,1753523999999,HYPE,1h,44.606,44.698,44.853,44.505,296792.44,12376
HYPE,3.4736e-05,0.0007778877,1753524000059,1753524000000,1753524000000,1753527599999,HYPE,1h,44.705,44.662,45.0,44.629,296511.93,13925
HYPE,2.70861e-05,0.0007166889,1753527600089,1753527600000,1753527600000,1753531199999,HYPE,1h,44.662,44.389,44.727,44.328,343320.46,14306
HYPE,4.07604e-05,0.0008260833,1753531200004,1753531200000,1753531200000,1753534799999,HYPE,1h,44.388,44.401,44.606,44.336,214471.3,9116
HYPE,5.31636e-05,0.0009253085,1753534800022,1753534800000,1753534800000,1753538399999,HYPE,1h,44.413,44.405,44.639,44.362,182067.03,10496
HYPE,4.32404e-05,0.0008459235,1753538400073,1753538400000,1753538400000,1753541999999,HYPE,1h,44.406,44.293,44.538,44.198,562830.79,20094
HYPE,1.25e-05,0.0004802822,1753542000080,1753542000000,1753542000000,1753545599999,HYPE,1h,44.293,44.24,44.419,43.966,392562.22,17374
HYPE,1.25e-05,0.0004822668,1753545600079,1753545600000,1753545600000,1753549199999,HYPE,1h,44.241,43.805,44.28,43.7,278817.11,16400
HYPE,3.3747e-05,0.0007699761,1753549200029,1753549200000,1753549200000,1753552799999,HYPE,1h,43.805,43.857,43.912,43.612,187265.06,10935
HYPE,3.5946e-05,0.0007875677,1753552800056,1753552800000,1753552800000,1753556399999,HYPE,1h,43.858,44.0,44.111,43.715,311264.76,14246
HYPE,4.26862e-05,0.0008414892,1753556400108,1753556400000,1753556400000,1753559999999,HYPE,1h,44.001,43.984,44.227,43.843,233122.68,10473
HYPE,2.56135e-05,0.000704908,1753560000008,1753560000000,1753560000000,1753563599999,HYPE,1h,43.984,43.911,43.984,43.76,133735.9,8114
HYPE,4.32715e-05,0.0008461719,1753563600005,1753563600000,1753563600000,1753567199999,HYPE,1h,43.91,44.131,44.16,43.852,79413.42,7186
HYPE,5.42489e-05,0.0009339915,1753567200060,1753567200000,1753567200000,1753570799999,HYPE,1h,44.133,43.855,44.324,43.764,474683.6,19728
HYPE,2.79589e-05,0.0007236712,1753570800015,1753570800000,1753570800000,1753574399999,HYPE,1h,43.854,43.4,43.916,43.379,247320.73,16652
HYPE,8.02973e-05,0.0011423782,1753574400031,1753574400000,1753574400000,1753577999999,HYPE,1h,43.399,43.235,43.546,43.036,834542.82,23015
HYPE,0.0001076097,0.0013608777,1753578000021,1753578000000,1753578000000,1753581599999,HYPE,1h,43.235,43.388,43.457,43.053,231725.27,11544
HYPE,5.32882e-05,0.0009263055,1753581600070,1753581600000,1753581600000,1753585199999,HYPE,1h,43.403,43.585,43.588,43.256,121116.74,8388
HYPE,2.53485e-05,0.0007027882,1753585200098,1753585200000,1753585200000,1753588799999,HYPE,1h,43.585,43.512,43.602,43.44,155089.71,6257
HYPE,1.25e-05,0.0005125552,1753588800054,1753588800000,1753588800000,1753592399999,HYPE,1h,43.511,43.657,43.691,43.462,109393.31,7182
HYPE,1.25e-05,0.000562839,1753592400110,1753592400000,1753592400000,1753595999999,HYPE,1h,43.654,43.613,43.843,43.56,224520.54,9650
HYPE,3.95267e-05,0.0008162133,1753596000034,1753596000000,1753596000000,1753599599999,HYPE,1h,43.608,43.498,43.66,43.44,261734.45,9170
HYPE,2.22779e-05,0.0006782231,1753599600102,1753599600000,1753599600000,1753603199999,HYPE,1h,43.504,43.189,43.558,43.13,281191.21,10318
HYPE,3.95585e-05,0.0008164678,1753603200018,1753603200000,1753603200000,1753606799999,HYPE,1h,43.189,43.12,43.268,43.026,81042.39,6039
HYPE,5.533e-05,0.0009426401,1753606800043,1753606800000,1753606800000,1753610399999,HYPE,1h,43.123,42.866,43.243,42.829,395197.49,14647
HYPE,2.71369e-05,0.0007170949,1753610400000,1753610400000,1753610400000,1753613999999,HYPE,1h,42.866,43.11,43.231,42.828,175029.06,9147
HYPE,3.74428e-05,0.0007995421,1753614000053,1753614000000,1753614000000,1753617599999,HYPE,1h,43.111,42.958,43.196,42.847,173453.65,6919
HYPE,4.73731e-05,0.0008789852,1753617710963,1753617600000,1753617600000,1753621199999,HYPE,1h,42.96,42.877,43.256,42.716,546207.62,17336
HYPE,4.43943e-05,0.0008551547,1753621200023,1753621200000,1753621200000,1753624799999,HYPE,1h,42.878,42.853,42.979,42.435,668540.52,18996
HYPE,1.25e-05,0.0005729928,1753624800089,1753624800000,1753624800000,1753628399999,HYPE,1h,42.842,42.814,43.037,42.641,443942.38,16343
HYPE,1.25e-05,0.0005496299,1753628400048,1753628400000,1753628400000,1753631999999,HYPE,1h,42.814,43.142,43.214,42.616,369077.74,15041
HYPE,3.24453e-05,0.0007595621,1753632000011,1753632000000,1753632000000,1753635599999,HYPE,1h,43.137,43.345,44.032,43.125,975008.9,37789
HYPE,9.23931e-05,0.001239145,1753635600039,1753635600000,1753635600000,1753639199999,HYPE,1h,43.341,43.713,43.729,43.0,583999.45,24366
HYPE,0.0001394216,0.0016153726,1753639200049,1753639200000,1753639200000,1753642799999,HYPE,1h,43.723,44.36,44.386,43.698,716716.41,26631
HYPE,0.0001040393,0.001332314,1753642800022,1753642800000,1753642800000,1753646399999,HYPE,1h,44.359,43.771,44.4,43.75,353413.94,15685
HYPE,7.99219e-05,0.001139375,1753646400024,1753646400000,1753646400000,1753649999999,HYPE,1h,43.766,43.62,44.091,43.583,218695.25,13141
HYPE,5.10093e-05,0.0009080748,1753650000032,1753650000000,1753650000000,1753653599999,HYPE,1h,43.62,43.858,43.931,43.536,161517.81,11065
HYPE,7.21549e-05,0.001077239,1753653600039,1753653600000,1753653600000,1753657199999,HYPE,1h,43.867,43.769,44.12,43.741,368273.92,15312
HYPE,8.33248e-05,0.0011665984,1753657200007,1753657200000,1753657200000,1753660799999,HYPE,1h,43.769,43.736,43.868,43.704,283742.79,8076
HYPE,4.91027e-05,0.0008928214,1753660800002,1753660800000,1753660800000,1753664399999,HYPE,1h,43.731,43.851,44.093,43.704,385026.16,14045
HYPE,6.85952e-05,0.0010487618,1753664400040,1753664400000,1753664400000,1753667999999,HYPE,1h,43.851,43.635,43.98,43.461,261860.92,10891
HYPE,5.94651e-05,0.0009757211,1753668000020,1753668000000,1753668000000,1753671599999,HYPE,1h,43.635,44.327,44.387,43.62,320833.38,14732
HYPE,8.29631e-05,0.0011637047,1753671600081,1753671600000,1753671600000,1753675199999,HYPE,1h,44.327,44.416,44.432,43.922,318088.26,13665
HYPE,6.28714e-05,0.0010029715,1753675200083,1753675200000,1753675200000,1753678799999,HYPE,1h,44.414,44.261,44.487,44.086,217054.25,10947
HYPE,4.96043e-05,0.0008968348,1753678800036,1753678800000,1753678800000,1753682399999,HYPE,1h,44.269,44.74,44.783,44.106,567475.0,19597
HYPE,9.71152e-05,0.0012769214,1753682400019,1753682400000,1753682400000,1753685999999,HYPE,1h,44.744,44.802,45.0,44.661,436131.54,19350
HYPE,0.0001433337,0.0016466699,1753686000076,1753686000000,1753686000000,1753689599999,HYPE,1h,44.82,44.28,44.834,44.088,452844.32,23239
HYPE,4.89626e-05,0.000891701,1753689600015,1753689600000,1753689600000,1753693199999,HYPE,1h,44.267,44.564,44.571,44.2,203128.53,12354
HYPE,3.61247e-05,0.0007889974,1753693200019,1753693200000,1753693200000,1753696799999,HYPE,1h,44.568,44.392,44.621,44.207,238000.96,12180
HYPE,4.24057e-05,0.000839246,1753696800094,1753696800000,1753696800000,1753700399999,HYPE,1h,44.392,44.711,44.739,44.346,214107.87,13041
HYPE,5.06878e-05,0.0009055028,1753700400039,1753700400000,1753700400000,1753703999999,HYPE,1h,44.711,44.353,44.771,43.969,433693.62,19411
HYPE,1.26657e-05,0.0006013255,1753704000092,1753704000000,1753704000000,1753707599999,HYPE,1h,44.353,44.463,44.538,44.081,286849.1,13582
HYPE,2.25615e-05,0.000680492,1753707600044,1753707600000,1753707600000,1753711199999,HYPE,1h,44.463,45.312,45.9,44.398,2177403.94,62150
HYPE,0.0001210256,0.0014682045,1753711200059,1753711200000,1753711200000,1753714799999,HYPE,1h,45.312,44.913,45.345,43.98,1889019.63,62418
HYPE,1.25e-05,0.0005931119,1753714800016,1753714800000,1753714800000,1753718399999,HYPE,1h,44.913,45.229,45.478,44.846,854172.27,37733
HYPE,2.89235e-05,0.0007313876,1753718400035,1753718400000,1753718400000,1753721999999,HYPE,1h,45.23,45.953,46.126,45.142,1183637.28,45886
HYPE,9.99944e-05,0.0012999555,1753722000093,1753722000000,1753722000000,1753725599999,HYPE,1h,45.954,44.789,46.155,44.76,1810570.96,54567
HYPE,7.54854e-05,0.0011038831,1753725600053,1753725600000,1753725600000,1753729199999,HYPE,1h,44.79,45.209,45.251,44.75,991016.84,35937
HYPE,1.25e-05,0.0004133371,1753729200045,1753729200000,1753729200000,1753732799999,HYPE,1h,45.209,45.014,45.586,44.3,1175645.62,43044
HYPE,1.25e-05,-2.99404e-05,1753732800000,1753732800000,1753732800000,1753736399999,HYPE,1h,45.015,44.15,45.06,43.0,2717592.94,91484
HYPE,1.25e-05,-0.0002764812,1753736400045,1753736400000,1753736400000,1753739999999,HYPE,1h,44.133,43.827,44.255,43.539,458675.57,25930
HYPE,1.25e-05,-0.0002645609,1753740000075,1753740000000,1753740000000,1753743599999,HYPE,1h,43.827,43.024,44.109,42.667,1471959.99,61655
HYPE,-2.05385e-05,-0.0006643081,1753743600040,1753743600000,1753743600000,1753747199999,HYPE,1h,43.025,43.781,43.793,43.018,498259.21,22151
HYPE,1.25e-05,-0.000164611,1753747200010,1753747200000,1753747200000,1753750799999,HYPE,1h,43.783,43.91,44.248,43.535,533491.63,28468
HYPE,1.25e-05,8.08196e-05,1753750800006,1753750800000,1753750800000,1753754399999,HYPE,1h,43.916,43.553,44.161,43.546,322238.51,18743
HYPE,1.25e-05,0.0001897342,1753754400062,1753754400000,1753754400000,1753757999999,HYPE,1h,43.55,43.19,43.71,43.111,444891.28,26659
HYPE,1.25e-05,-0.0001239932,1753758000042,1753758000000,1753758000000,1753761599999,HYPE,1h,43.19,44.205,44.205,43.188,310431.39,22320
HYPE,1.25e-05,-0.0002466703,1753761600100,1753761600000,1753761600000,1753765199999,HYPE,1h,44.205,43.87,44.327,43.826,407803.08,18641
HYPE,1.25e-05,-4.96825e-05,1753765200019,1753765200000,1753765200000,1753768799999,HYPE,1h,43.877,44.138,44.157,43.676,170175.5,13305
HYPE,1.25e-05,-0.0002143305,1753768800030,1753768800000,1753768800000,1753772399999,HYPE,1h,44.14,43.809,44.234,43.805,204483.71,13061
HYPE,1.25e-05,-0.0002890407,1753772400023,1753772400000,1753772400000,1753775999999,HYPE,1h,43.815,44.619,44.62,43.815,477080.1,18573
HYPE,1.25e-05,-0.0003372357,1753776000091,1753776000000,1753776000000,1753779599999,HYPE,1h,44.62,44.814,45.105,44.515,584824.45,26105
HYPE,1.25e-05,-0.0002854979,1753779600031,1753779600000,1753779600000,1753783199999,HYPE,1h,44.814,45.015,45.202,44.681,317292.77,18213
HYPE,2.1694e-06,-0.0004826444,1753783200004,1753783200000,1753783200000,1753786799999,HYPE,1h,45.015,44.083,45.035,44.063,524501.39,28743
HYPE,5.0206e-06,-0.0004598353,1753786800051,1753786800000,1753786800000,1753790399999,HYPE,1h,44.077,44.804,45.077,44.059,628362.1,28075
HYPE,1.25e-05,-0.0001199827,1753790400011,1753790400000,1753790400000,1753793999999,HYPE,1h,44.805,44.931,45.21,44.752,448913.09,22229
HYPE,1.25e-05,6.9842e-06,1753794000030,1753794000000,1753794000000,1753797599999,HYPE,1h,44.932,44.662,45.333,44.491,592503.68,30385
HYPE,1.25e-05,-7.60004e-05,1753797600116,1753797600000,1753797600000,1753801199999,HYPE,1h,44.663,43.453,44.69,42.409,3087365.69,68616
HYPE,-0.0001313271,-0.001550617,1753801200002,1753801200000,1753801200000,1753804799999,HYPE,1h,43.454,43.274,43.898,42.768,1891130.73,63504
HYPE,1.25e-05,6.64549e-05,1753804800028,1753804800000,1753804800000,1753808399999,HYPE,1h,43.278,43.62,43.857,42.94,996794.13,37964
HYPE,2.8178e-05,0.000725424,1753808400081,1753808400000,1753808400000,1753811999999,HYPE,1h,43.62,43.754,44.139,43.473,703955.05,24578
HYPE,1.25e-05,0.0001516428,1753812000025,1753812000000,1753812000000,1753815599999,HYPE,1h,43.754,44.15,44.233,43.597,507564.35,18379
HYPE,1.25e-05,7.37283e-05,1753815600057,1753815600000,1753815600000,1753819199999,HYPE,1h,44.156,43.955,44.34,43.791,503664.22,19866
HYPE,1.25e-05,0.0001835641,1753819200076,1753819200000,1753819200000,1753822799999,HYPE,1h,43.956,43.385,44.305,43.071,1534270.46,37443
HYPE,1.25e-05,7.86216e-05,1753822800012,1753822800000,1753822800000,1753826399999,HYPE,1h,43.386,43.271,43.405,42.697,862629.65,23862
HYPE,1.25e-05,-2.30872e-05,1753826400032,1753826400000,1753826400000,1753829999999,HYPE,1h,43.271,43.588,43.601,42.879,458333.17,18229
HYPE,1.25e-05,-6.39838e-05,1753830000024,1753830000000,1753830000000,1753833599999,HYPE,1h,43.59,43.534,43.694,43.202,217377.51,10434
HYPE,1.25e-05,-0.0001914123,1753833600077,1753833600000,1753833600000,1753837199999,HYPE,1h,43.534,43.095,43.537,42.859,253944.51,14339
HYPE,1.25e-05,-0.0003268129,1753837200135,1753837200000,1753837200000,1753840799999,HYPE,1h,43.085,43.159,43.264,42.39,677799.63,20320
HYPE,1.25e-05,-9.11146e-05,1753840800023,1753840800000,1753840800000,1753844399999,HYPE,1h,43.158,43.42,43.592,43.068,230480.67,12673
HYPE,1.25e-05,-0.0001341298,1753844400084,1753844400000,1753844400000,1753847999999,HYPE,1h,43.42,43.346,43.614,43.287,137242.69,9499
HYPE,1.25e-05,-3.68658e-05,1753848000005,1753848000000,1753848000000,1753851599999,HYPE,1h,43.345,42.982,43.638,42.93,273281.38,15413
HYPE,1.25e-05,0.0001105102,1753851600063,1753851600000,1753851600000,1753855199999,HYPE,1h,42.982,43.236,43.362,42.918,305775.58,15635
HYPE,1.25e-05,0.0004978948,1753855200083,1753855200000,1753855200000,1753858799999,HYPE,1h,43.232,43.52,43.6,43.114,232848.43,14149
HYPE,2.8757e-05,0.0007300558,1753858800127,1753858800000,1753858800000,1753862399999,HYPE,1h,43.531,43.003,43.752,42.92,485279.22,21486
HYPE,1.25e-05,0.0004615515,1753862400004,1753862400000,1753862400000,1753865999999,HYPE,1h,43.004,43.16,43.353,42.85,314258.66,15813
HYPE,2.12783e-05,0.0006702261,1753866000005,1753866000000,1753866000000,1753869599999,HYPE,1h,43.159,43.012,43.22,42.77,320935.65,14726
HYPE,2.37492e-05,0.0006899933,1753869600028,1753869600000,1753869600000,1753873199999,HYPE,1h,43.012,42.818,43.22,42.759,410172.86,15745
HYPE,5.42057e-05,0.0009336458,1753873200002,1753873200000,1753873200000,1753876799999,HYPE,1h,42.817,42.698,42.976,42.393,897239.5,24280
HYPE,7.74103e-05,0.0011192825,1753876800028,1753876800000,1753876800000,1753880399999,HYPE,1h,42.702,42.618,42.801,42.3,894729.88,25110
HYPE,2.62711e-05,0.0007101689,1753880400007,1753880400000,1753880400000,1753883999999,HYPE,1h,42.618,42.755,42.829,42.326,511425.3,20682
HYPE,3.39179e-05,0.0007713431,1753884000002,1753884000000,1753884000000,1753887599999,HYPE,1h,42.755,43.34,43.399,42.7,618491.92,19916
HYPE,1.25e-05,0.0004397274,1753887600032,1753887600000,1753887600000,1753891199999,HYPE,1h,43.34,43.037,43.399,42.945,531234.65,21904
HYPE,1.25e-05,0.0002264126,1753891200056,1753891200000,1753891200000,1753894799999,HYPE,1h,43.04,43.095,43.395,42.879,293639.11,15828
HYPE,1.25e-05,0.0002129806,1753894800004,1753894800000,1753894800000,1753898399999,HYPE,1h,43.095,42.858,43.263,42.747,311564.74,14311
HYPE,1.25e-05,0.0002688869,1753898400055,1753898400000,1753898400000,1753901999999,HYPE,1h,42.864,41.839,43.097,41.828,1122953.12,36823
HYPE,1.25e-05,0.0004434559,1753902000204,1753902000000,1753902000000,1753905599999,HYPE,1h,41.839,42.344,42.404,41.3,2592233.55,67532
HYPE,1.25e-05,0.0001219673,1753905600062,1753905600000,1753905600000,1753909199999,HYPE,1h,42.345,42.441,42.596,42.241,457119.94,16082
HYPE,1.25e-05,0.00024448,1753909200032,1753909200000,1753909200000,1753912799999,HYPE,1h,42.452,42.29,42.506,41.84,561303.96,21207
HYPE,1.25e-05,0.0001637358,1753912800012,1753912800000,1753912800000,1753916399999,HYPE,1h,42.29,41.852,42.299,41.744,414211.46,16071
HYPE,3.4946e-05,0.0007795681,1753916400031,1753916400000,1753916400000,1753919999999,HYPE,1h,41.851,42.28,42.31,41.837,214945.68,12194
HYPE,5.03965e-05,0.0009031719,1753920000006,1753920000000,1753920000000,1753923599999,HYPE,1h,42.275,42.69,42.718,42.112,350598.54,15698
HYPE,7.64644e-05,0.0011117154,1753923600088,1753923600000,1753923600000,1753927199999,HYPE,1h,42.69,42.6,42.744,42.265,447320.26,15282
HYPE,7.69638e-05,0.0011157106,1753927200008,1753927200000,1753927200000,1753930799999,HYPE,1h,42.6,42.689,42.691,42.345,192859.76,9465
HYPE,4.948e-05,0.0008958397,1753930800055,1753930800000,1753930800000,1753934399999,HYPE,1h,42.689,43.09,43.09,42.648,326451.44,13522
HYPE,1.25e-05,0.0003943003,1753934400078,1753934400000,1753934400000,1753937999999,HYPE,1h,43.09,43.174,43.2,42.849,304047.78,12145
HYPE,1.25e-05,-0.0001046065,1753938000022,1753938000000,1753938000000,1753941599999,HYPE,1h,43.169,43.317,43.39,43.026,286645.75,11104
HYPE,1.25e-05,-5.45504e-05,1753941600000,1753941600000,1753941600000,1753945199999,HYPE,1h,43.316,43.389,43.391,43.044,337436.28,14363
HYPE,1.25e-05,-0.0002393976,1753945200020,1753945200000,1753945200000,1753948799999,HYPE,1h,43.389,43.43,43.573,43.313,324170.92,15990
HYPE,5.0201e-06,-0.0004598396,1753948800000,1753948800000,1753948800000,1753952399999,HYPE,1h,43.429,43.846,43.847,43.429,255728.53,13493
HYPE,1.25e-05,-0.0003149396,1753952400062,1753952400000,1753952400000,1753955999999,HYPE,1h,43.846,44.035,44.044,43.715,358669.46,15728
HYPE,1.235e-05,-0.0004012002,1753956000053,1753956000000,1753956000000,1753959599999,HYPE,1h,44.034,43.925,44.1,43.861,271107.71,14223
HYPE,1.25e-05,-0.0002600592,1753959600074,1753959600000,1753959600000,1753963199999,HYPE,1h,43.924,43.559,44.039,43.451,423755.73,19099
HYPE,1.25e-05,-0.0001078986,1753963200010,1753963200000,1753963200000,1753966799999,HYPE,1h,43.557,44.218,44.469,43.543,1053315.62,40349
HYPE,1.25e-05,0.0003290273,1753966800015,1753966800000,1753966800000,1753970399999,HYPE,1h,44.218,44.076,44.218,43.717,746576.52,34245
HYPE,1.25e-05,-3.45044e-05,1753970400079,1753970400000,1753970400000,1753973999999,HYPE,1h,44.072,43.756,44.207,43.3,827574.68,35175
HYPE,1.25e-05,-3.41053e-05,1753974000032,1753974000000,1753974000000,1753977599999,HYPE,1h,43.757,43.739,44.116,43.699,384954.44,23107
HYPE,1.25e-05,0.0003075755,1753977600007,1753977600000,1753977600000,1753981199999,HYPE,1h,43.731,44.52,44.729,43.681,741126.77,29748
HYPE,1.25e-05,7.94234e-05,1753981200011,1753981200000,1753981200000,1753984799999,HYPE,1h,44.519,43.081,44.528,43.06,1024106.01,42003
HYPE,1.25e-05,0.0004174124,1753984800043,1753984800000,1753984800000,1753988399999,HYPE,1h,43.077,42.795,43.11,42.565,1422578.32,38127
HYPE,1.25e-05,-2.24667e-05,1753988400083,1753988400000,1753988400000,1753991999999,HYPE,1h,42.805,41.625,42.837,41.622,1698275.0,32011
HYPE,1.25e-05,0.0002887901,1753992000073,1753992000000,1753992000000,1753995599999,HYPE,1h,41.63,41.299,41.917,41.13,1751627.99,47524
HYPE,4.79741e-05,0.0008837928,1753995600064,1753995600000,1753995600000,1753999199999,HYPE,1h,41.299,41.259,41.659,41.0,1009381.22,35795
HYPE,1.25e-05,0.0005650467,1753999200021,1753999200000,1753999200000,1754002799999,HYPE,1h,41.261,41.1,41.656,41.005,800635.83,31063
HYPE,3.0411e-05,0.000743288,1754002800039,1754002800000,1754002800000,1754006399999,HYPE,1h,41.101,40.826,41.516,40.636,985370.54,32882
HYPE,4.60814e-05,0.0008686512,1754006400147,1754006400000,1754006400000,1754009999999,HYPE,1h,40.826,41.202,41.319,40.327,1349448.69,47970
HYPE,7.04923e-05,0.0010639384,1754010000032,1754010000000,1754010000000,1754013599999,HYPE,1h,41.202,41.203,41.464,40.733,675684.17,33082
