coin,fundingRate,premium,time
HYPE,1.25e-05,6.3489e-05,1742011200036
HYPE,1.25e-05,-4.55592e-05,1742014800042
HYPE,1.25e-05,7.69751e-05,1742018400010
HYPE,1.25e-05,-0.0003057163,1742022000127
HYPE,1.25e-05,-0.0002457017,1742025600029
HYPE,1.25e-05,-0.0001086847,1742029200028
HYPE,1.25e-05,-0.0001813849,1742032800031
HYPE,1.25e-05,-0.0001596673,1742036400090
HYPE,1.25e-05,-0.0001163468,1742040000138
HYPE,1.25e-05,-6.66891e-05,1742043600009
HYPE,1.25e-05,-0.0001698407,1742047200066
HYPE,1.25e-05,-0.0003072231,1742050800066
HYPE,1.25e-05,-0.0001360763,1742054400010
HYPE,1.25e-05,-0.0002006359,1742058000056
HYPE,1.25e-05,0.0001001334,1742061600061
HYPE,1.25e-05,-0.0001048689,1742065200203
HYPE,1.25e-05,-2.97996e-05,1742068800008
HYPE,1.25e-05,-0.0002023678,1742072400010
HYPE,1.25e-05,-0.0002034787,1742076000089
HYPE,1.25e-05,-0.0001703504,1742079600065
HYPE,1.25e-05,-0.0001339757,1742083200031
HYPE,1.25e-05,0.0001460886,1742086800043
HYPE,1.25e-05,0.0003925097,1742090400131
HYPE,1.25e-05,0.000369395,1742094000062
HYPE,1.25e-05,0.0001667012,1742097600114
HYPE,1.25e-05,0.000237273,1742101200047
HYPE,1.25e-05,5.92793e-05,1742104800014
HYPE,1.25e-05,0.0004845168,1742108400071
HYPE,1.25e-05,0.000520494,1742112000023
HYPE,1.25e-05,0.0004157283,1742115600041
HYPE,3.56925e-05,0.0007855396,1742119200112
HYPE,1.25e-05,0.0003842621,1742122800052
HYPE,1.25e-05,0.0002949459,1742126400081
HYPE,1.25e-05,0.000569321,1742130000044
HYPE,1.25e-05,6.23849e-05,1742133600021
HYPE,1.25e-05,0.0001139605,1742137200033
HYPE,1.25e-05,0.0003431444,1742140800082
HYPE,1.25e-05,0.0001490877,1742144400075
HYPE,1.25e-05,-9.52315e-05,1742148000090
HYPE,1.25e-05,5.40666e-05,1742151600063
HYPE,1.25e-05,0.0004952141,1742155200067
HYPE,1.25e-05,0.0004446349,1742158800048
HYPE,1.25e-05,0.0003515874,1742162400043
HYPE,1.86489e-05,0.0006491908,1742166000049
HYPE,1.25e-05,0.000167568,1742169600141
HYPE,1.25e-05,0.0002571352,1742173200107
HYPE,1.25e-05,-2.73224e-05,1742176800079
HYPE,1.25e-05,1.77968e-05,1742180400067
HYPE,1.25e-05,-0.0001628974,1742184000019
HYPE,1.25e-05,-7.28698e-05,1742187600046
HYPE,1.25e-05,-2.00866e-05,1742191200049
HYPE,1.25e-05,0.0002454211,1742194800088
HYPE,1.25e-05,1.33819e-05,1742198400003
HYPE,1.25e-05,-0.0003649798,1742202000061
HYPE,1.25e-05,-0.0001629703,1742205600016
HYPE,1.25e-05,0.0002245196,1742209200050
HYPE,1.25e-05,0.000151705,1742212800002
HYPE,1.25e-05,4.47183e-05,1742216400045
HYPE,1.25e-05,0.0002830511,1742220000073
HYPE,1.25e-05,0.000323562,1742223600007
HYPE,1.25e-05,7.88731e-05,1742227200057
HYPE,1.25e-05,5.59965e-05,1742230800066
HYPE,1.25e-05,4.4595e-06,1742234400059
HYPE,1.25e-05,-8.80193e-05,1742238000018
HYPE,1.25e-05,-0.0001237354,1742241600000
HYPE,1.25e-05,-0.0001830369,1742245200068
HYPE,1.25e-05,-6.62391e-05,1742248800030
HYPE,1.25e-05,-7.73299e-05,1742252400011
HYPE,1.25e-05,0.0003072368,1742256000030
HYPE,1.25e-05,0.0002078908,1742259600042
HYPE,1.25e-05,0.0003300445,1742263200061
HYPE,1.25e-05,0.0004399849,1742266800010
HYPE,1.5308e-05,0.000622464,1742270400022
HYPE,1.25e-05,0.0001548267,1742274000014
HYPE,1.25e-05,0.0003982901,1742277600073
HYPE,1.91586e-05,0.0006532692,1742281200080
HYPE,1.25e-05,0.0004674832,1742284800057
HYPE,1.25e-05,0.0001266275,1742288400002
HYPE,1.25e-05,0.0002104698,1742292000005
HYPE,1.25e-05,0.0001803903,1742295600081
HYPE,1.25e-05,0.000586992,1742299200006
HYPE,1.25e-05,0.0005065846,1742302800034
HYPE,2.55482e-05,0.0007043855,1742306400054
HYPE,1.25e-05,0.0005481313,1742310000076
HYPE,1.3645e-05,0.00060916,1742313600057
HYPE,1.34038e-05,0.0006072301,1742317200087
HYPE,1.25e-05,0.0002486766,1742320800027
HYPE,1.25e-05,0.0004365504,1742324400087
HYPE,1.53393e-05,0.0006227141,1742328000019
HYPE,1.25e-05,5.85254e-05,1742331600052
HYPE,1.25e-05,0.0004262382,1742335200019
HYPE,1.25e-05,-0.0002208964,1742338800000
HYPE,1.25e-05,-0.0001463384,1742342400023
HYPE,1.25e-05,-2.60044e-05,1742346000005
HYPE,1.25e-05,0.0001748112,1742349600057
HYPE,1.25e-05,0.0005071867,1742353200061
HYPE,1.25e-05,0.0004704308,1742356800041
HYPE,3.45454e-05,0.0007763634,1742360400057
HYPE,1.25e-05,0.0005677623,1742364000026
HYPE,1.25e-05,0.0002228851,1742367600103
HYPE,1.25e-05,5.7939e-05,1742371200024
HYPE,1.25e-05,4.42536e-05,1742374800074
HYPE,1.25e-05,-0.0001436563,1742378400139
HYPE,-1.59349e-05,-0.0006274794,1742382000032
HYPE,1.02356e-05,-0.0004181153,1742385600037
HYPE,1.25e-05,-0.0002432069,1742389200042
HYPE,1.25e-05,-0.0003366468,1742392800005
HYPE,1.25e-05,-0.0003852477,1742396400035
HYPE,-3.7196e-06,-0.0005297568,1742400000039
HYPE,1.25e-05,-0.0003570704,1742403600029
HYPE,1.25e-05,9.02452e-05,1742407200160
HYPE,1.25e-05,0.0001954762,1742410800012
HYPE,1.25e-05,-7.79024e-05,1742414400079
HYPE,1.25e-05,-0.0001710229,1742418000126
HYPE,1.25e-05,0.000227698,1742421600063
HYPE,1.25e-05,0.0001173697,1742425200061
HYPE,8.7143e-06,-0.0004302858,1742428800049
HYPE,1.25e-05,-3.08766e-05,1742432400020
HYPE,1.25e-05,-0.0001569221,1742436000028
HYPE,1.25e-05,0.0001596047,1742439600050
HYPE,1.25e-05,1.25611e-05,1742443200085
HYPE,1.25e-05,-7.4791e-06,1742446800048
HYPE,1.25e-05,-0.0002062706,1742450400021
HYPE,1.25e-05,-0.0002509009,1742454000019
HYPE,1.25e-05,-0.0002265533,1742457600003
HYPE,1.25e-05,7.65199e-05,1742461200000
HYPE,1.25e-05,-2.35768e-05,1742464800077
HYPE,1.25e-05,0.0004950409,1742468400115
HYPE,1.25e-05,0.0004253942,1742472000025
HYPE,1.25e-05,0.0002779429,1742475600088
HYPE,1.25e-05,0.0002170381,1742479200025
HYPE,1.25e-05,0.0001387333,1742482800088
HYPE,1.25e-05,0.0002080547,1742486400047
HYPE,1.25e-05,5.57416e-05,1742490000049
HYPE,1.25e-05,-0.0003992205,1742493600101
HYPE,1.25e-05,1.08494e-05,1742497200019
HYPE,1.25e-05,0.0001270923,1742500800042
HYPE,1.25e-05,-0.0002581871,1742504400071
HYPE,1.25e-05,-6.79539e-05,1742508000094
HYPE,1.25e-05,-2.67345e-05,1742511600046
HYPE,1.25e-05,-7.15444e-05,1742515200035
HYPE,1.25e-05,-0.0001618985,1742518800043
HYPE,1.25e-05,-0.0003312944,1742522400002
HYPE,1.25e-05,-0.0001689346,1742526000069
HYPE,1.25e-05,-4.77746e-05,1742529600057
HYPE,1.25e-05,-0.0002611672,1742533200018
HYPE,1.25e-05,-0.0002921832,1742536800061
HYPE,1.25e-05,-0.000268321,1742540400064
HYPE,1.25e-05,2.5197e-06,1742544000025
HYPE,1.25e-05,0.000168251,1742547600042
HYPE,1.25e-05,-3.51297e-05,1742551200060
HYPE,1.25e-05,-3.00644e-05,1742554800041
HYPE,1.25e-05,-5.15028e-05,1742558400052
HYPE,1.25e-05,9.9839e-05,1742562000053
HYPE,1.25e-05,0.0004618642,1742565600010
HYPE,1.25e-05,0.00010927,1742569200039
HYPE,1.25e-05,-0.0002742652,1742572800047
HYPE,1.25e-05,-2.7826e-05,1742576400044
HYPE,1.25e-05,-0.0001749988,1742580000060
HYPE,1.25e-05,-0.0003229766,1742583600007
HYPE,1.25e-05,-0.000131912,1742587200057
HYPE,1.25e-05,-4.94953e-05,1742590800070
HYPE,1.25e-05,-9.14976e-05,1742594400074
HYPE,1.25e-05,-0.0003560433,1742598000010
HYPE,1.25e-05,-0.0002129476,1742601600038
HYPE,1.25e-05,-0.00034893,1742605200046
HYPE,1.25e-05,-0.0002439656,1742608800055
HYPE,1.25e-05,-0.0001676434,1742612400032
HYPE,1.25e-05,-0.0002156633,1742616000009
HYPE,1.25e-05,-0.000209414,1742619600032
HYPE,1.25e-05,0.0001588963,1742623200102
HYPE,1.25e-05,0.0002022907,1742626800047
HYPE,1.34272e-05,0.0006074178,1742630400042
HYPE,1.25e-05,0.000397909,1742634000106
HYPE,1.25e-05,9.05992e-05,1742637600058
HYPE,1.25e-05,-0.000104684,1742641200115
HYPE,1.25e-05,-1.62628e-05,1742644800035
HYPE,1.25e-05,0.0004838922,1742648400082
HYPE,1.25e-05,0.0002577278,1742652000032
HYPE,1.25e-05,0.0003918184,1742655600064
HYPE,1.25e-05,0.000323702,1742659200036
HYPE,1.25e-05,0.0005158354,1742662800054
HYPE,1.25e-05,0.0002805939,1742666400119
HYPE,1.25e-05,9.47383e-05,1742670000063
HYPE,1.25e-05,-0.0001381175,1742673600026
HYPE,1.25e-05,-0.0003472389,1742677200027
HYPE,1.25e-05,-0.0003375869,1742680800028
HYPE,1.25e-05,-8.43683e-05,1742684400000
HYPE,1.25e-05,-8.08106e-05,1742688000020
HYPE,1.25e-05,9.62491e-05,1742691600050
HYPE,1.25e-05,8.11045e-05,1742695200008
HYPE,1.25e-05,-2.37018e-05,1742698800011
HYPE,4.4265e-06,-0.0004645877,1742702400029
HYPE,1.25e-05,-0.0003629552,1742706000049
HYPE,1.25e-05,-6.27622e-05,1742709600102
HYPE,1.25e-05,3.67052e-05,1742713200057
HYPE,1.25e-05,0.0001248413,1742716800065
HYPE,1.25e-05,3.98251e-05,1742720400040
HYPE,1.25e-05,-9.94397e-05,1742724000077
HYPE,1.25e-05,-2.9327e-06,1742727600033
HYPE,3.6708e-06,-0.0004706333,1742731200010
HYPE,1.25e-05,-0.0003524964,1742734800077
HYPE,6.9352e-06,-0.0004445186,1742738400023
HYPE,-1.18674e-05,-0.0005949396,1742742000067
HYPE,1.25e-05,-0.0002928132,1742745600051
HYPE,1.25e-05,-0.0001659036,1742749200043
HYPE,1.25e-05,-0.0003375904,1742752800031
HYPE,1.25e-05,1.38994e-05,1742756400027
HYPE,1.25e-05,-0.0002331654,1742760000112
HYPE,-3.463e-06,-0.0005277043,1742763600029
HYPE,6.4644e-06,-0.0004482845,1742767200028
HYPE,1.25e-05,-6.4963e-05,1742770800053
HYPE,1.25e-05,0.0002465834,1742774400090
HYPE,1.25e-05,-8.54694e-05,1742778000018
HYPE,1.25e-05,-9.96065e-05,1742781600009
HYPE,1.25e-05,7.04467e-05,1742785200043
HYPE,1.25e-05,-0.0002119173,1742788800138
HYPE,-1.18896e-05,-0.0005951171,1742792400036
HYPE,-7.3814e-06,-0.0005590511,1742796000058
HYPE,1.25e-05,-0.0003518232,1742799600029
HYPE,-5.401e-07,-0.0005043205,1742803200023
HYPE,-1.2537e-06,-0.0005100294,1742806800026
HYPE,1.25e-05,-0.0002706012,1742810400015
HYPE,-5.3547e-06,-0.0005428376,1742814000166
HYPE,-1.5258e-06,-0.0005122061,1742817600041
HYPE,1.25e-05,0.00011867,1742821200043
HYPE,1.25e-05,0.0005363761,1742824800065
HYPE,1.25e-05,0.0002295136,1742828400003
HYPE,1.25e-05,0.0002731609,1742832000030
HYPE,2.43795e-05,0.0006950361,1742835600029
HYPE,1.25e-05,5.55693e-05,1742839200037
HYPE,1.25e-05,-0.0001087933,1742842800007
HYPE,1.25e-05,-0.0002026067,1742846400047
HYPE,1.25e-05,0.0001851988,1742850000085
HYPE,1.25e-05,-0.0001229367,1742853600030
HYPE,1.25e-05,0.0001133376,1742857200063
HYPE,1.25e-05,1.22186e-05,1742860800026
HYPE,1.25e-05,3.15761e-05,1742864400028
HYPE,1.25e-05,-0.0003109679,1742868000021
HYPE,1.25e-05,-0.0003132581,1742871600024
HYPE,1.25e-05,-0.0001176705,1742875200019
HYPE,1.25e-05,2.32313e-05,1742878800049
HYPE,1.25e-05,-0.0003251635,1742882400070
HYPE,1.25e-05,-0.0003241427,1742886000040
HYPE,1.25e-05,-0.0001438096,1742889600081
HYPE,1.25e-05,-0.0001078099,1742893200007
HYPE,1.25e-05,7.16958e-05,1742896800049
HYPE,1.25e-05,-5.98833e-05,1742900400008
HYPE,1.25e-05,-0.0001161447,1742904000023
HYPE,1.25e-05,1.71029e-05,1742907600065
HYPE,1.25e-05,-0.0001768916,1742911200079
HYPE,-6.1334e-06,-0.0005490672,1742914800007
HYPE,-2.8075e-05,-0.0007246001,1742918400047
HYPE,-2.60418e-05,-0.0007083348,1742922000015
HYPE,4.1924e-06,-0.0004664609,1742925600047
HYPE,-4.2786e-06,-0.0005342285,1742929200045
HYPE,8.5155e-06,-0.0004318759,1742932800009
HYPE,-8e-09,-0.0005000642,1742936400043
HYPE,-2.854e-06,-0.0005228318,1742940000045
HYPE,-1.11129e-05,-0.0005889028,1742943600208
HYPE,1.25e-05,-0.0002821542,1742947200001
HYPE,1.25e-05,-3.8561e-06,1742950800003
HYPE,-1.36e-07,-0.0005010877,1742954400077
HYPE,1.25e-05,-0.0002659049,1742958000008
HYPE,-6.88307e-05,-0.0010506458,1742961600064
HYPE,1.25e-05,-0.0003218033,1742965200014
HYPE,6.0671e-06,-0.0004514633,1742968800065
HYPE,-7.67434e-05,-0.0011139469,1742972400003
HYPE,1.25e-05,0.000309066,1742976000022
HYPE,1.25e-05,0.0001954933,1742979600005
HYPE,1.25e-05,0.0002168233,1742983200058
HYPE,1.25e-05,0.0001442772,1742986800012
HYPE,1.25e-05,0.0001008468,1742990400001
HYPE,1.25e-05,0.0001367885,1742994000063
HYPE,0.0001310111,0.0015480885,1742997600069
HYPE,0.0006645351,0.0058162805,1743001200047
HYPE,0.0005369246,0.0047953969,1743004800008
HYPE,1.25e-05,0.0004290018,1743008400024
HYPE,1.25e-05,0.0004588432,1743012000109
HYPE,7.35094e-05,0.0010880749,1743015600004
HYPE,4.72077e-05,0.0008776617,1743019200019
HYPE,1.25e-05,0.000589829,1743022800046
HYPE,6.50761e-05,0.0010206089,1743026400035
HYPE,1.25e-05,0.0004781632,1743030000035
HYPE,1.25e-05,0.0005997324,1743033600005
HYPE,4.3583e-05,0.0008486638,1743037200006
HYPE,7.36399e-05,0.0010891195,1743040800036
HYPE,3.69607e-05,0.0007956853,1743044400030
HYPE,3.71559e-05,0.0007972473,1743048000011
HYPE,7.89371e-05,0.0011314967,1743051600053
HYPE,0.0001251416,0.0015011324,1743055200074
HYPE,0.0001025526,0.0013204206,1743058800007
HYPE,6.68186e-05,0.0010345489,1743062400083
HYPE,0.0001032448,0.0013259582,1743066000057
HYPE,4.70085e-05,0.0008760677,1743069600043
HYPE,1.25e-05,0.0002047918,1743073200012
HYPE,1.25e-05,0.0002555254,1743076800047
HYPE,2.81299e-05,0.0007250391,1743080400054
HYPE,9.74494e-05,0.0012795954,1743084000010
HYPE,4.42006e-05,0.0008536047,1743087600015
HYPE,1.25e-05,-4.51469e-05,1743091200049
HYPE,1.25e-05,-2.8022e-06,1743094800022
HYPE,1.25e-05,3.34464e-05,1743098400068
HYPE,1.25e-05,-5.78494e-05,1743102000133
HYPE,1.25e-05,6.31018e-05,1743105600066
HYPE,1.25e-05,0.0002207139,1743109200001
HYPE,5.93589e-05,0.0009748711,1743112800037
HYPE,1.63495e-05,0.0006307959,1743116400024
HYPE,2.91451e-05,0.0007331608,1743120000014
HYPE,7.88582e-05,0.0011308658,1743123600070
HYPE,5.72195e-05,0.0009577556,1743127200013
HYPE,1.88022e-05,0.0006504176,1743130800000
HYPE,1.25e-05,0.0003714165,1743134400065
HYPE,1.25e-05,0.000454346,1743138000056
HYPE,1.25e-05,0.0005990681,1743141600041
HYPE,1.25e-05,0.0004769582,1743145200054
HYPE,1.25e-05,0.0005205098,1743148800039
HYPE,4.73624e-05,0.0008788991,1743152400073
HYPE,5.94013e-05,0.0009752108,1743156000056
HYPE,3.96422e-05,0.000817138,1743159600023
HYPE,1.25e-05,0.0005753118,1743163200105
HYPE,1.25e-05,0.0002776175,1743166800006
HYPE,3.16688e-05,0.0007533503,1743170400073
HYPE,0.0001702051,0.0018616412,1743174000063
HYPE,0.0001340701,0.0015725604,1743177600011
HYPE,8.85388e-05,0.0012083106,1743181200012
HYPE,0.0002237542,0.0022900337,1743184800030
HYPE,0.0001577322,0.0017618573,1743188400060
HYPE,0.0001297531,0.0015380249,1743192000021
HYPE,5.12456e-05,0.0009099649,1743195600026
HYPE,4.04645e-05,0.0008237163,1743199200063
HYPE,1.92053e-05,0.0006536425,1743202800049
HYPE,1.25e-05,0.0005185862,1743206400086
HYPE,1.25e-05,0.0004972628,1743210000069
HYPE,1.25e-05,0.0002480512,1743213600003
HYPE,1.25e-05,0.0005922179,1743217200037
HYPE,1.25e-05,0.0005867095,1743220800066
HYPE,3.09535e-05,0.0007476279,1743224400042
HYPE,1.25e-05,0.000253495,1743228000061
HYPE,3.04152e-05,0.0007433219,1743231600111
HYPE,0.0001319252,0.0015554012,1743235200045
HYPE,2.10013e-05,0.0006680104,1743238800062
HYPE,5.66615e-05,0.0009532919,1743242400009
HYPE,7.17789e-05,0.0010742316,1743246000052
HYPE,1.84078e-05,0.0006472621,1743249600027
HYPE,2.74995e-05,0.0007199958,1743253200055
HYPE,1.70712e-05,0.0006365693,1743256800037
HYPE,1.25e-05,0.0004237152,1743260400120
HYPE,1.25e-05,0.0001096567,1743264000174
HYPE,3.92635e-05,0.0008141083,1743267600050
HYPE,0.0001291082,0.0015328656,1743271200045
HYPE,4.77061e-05,0.0008816491,1743274800093
HYPE,6.62971e-05,0.0010303771,1743278400034
HYPE,1.25e-05,0.0005403413,1743282000049
HYPE,7.68208e-05,0.0011145667,1743285600097
HYPE,4.78571e-05,0.0008828564,1743289200048
HYPE,3.23256e-05,0.0007586047,1743292800022
HYPE,6.25954e-05,0.0010007632,1743296400028
HYPE,6.89135e-05,0.0010513077,1743300000030
HYPE,1.62564e-05,0.0006300511,1743303600025
HYPE,1.25e-05,0.0004004551,1743307200056
HYPE,1.25e-05,0.0005581836,1743310800085
HYPE,3.00934e-05,0.0007407475,1743314400061
HYPE,1.25e-05,0.0005641517,1743318000061
HYPE,1.25e-05,0.0005159026,1743321600093
HYPE,1.25e-05,0.0004226811,1743325200107
HYPE,3.30756e-05,0.000764605,1743328800004
HYPE,3.87577e-05,0.0008100618,1743332400000
HYPE,0.0001056642,0.001345314,1743336000029
HYPE,9.91334e-05,0.0012930669,1743339600021
HYPE,4.03642e-05,0.0008229136,1743343200064
HYPE,3.52242e-05,0.000781794,1743346800027
HYPE,2.70513e-05,0.0007164104,1743350400030
HYPE,4.20998e-05,0.0008367982,1743354000057
HYPE,2.36351e-05,0.0006890812,1743357600045
HYPE,6.2298e-05,0.0009983839,1743361200039
HYPE,3.29316e-05,0.000763453,1743364800006
HYPE,1.25e-05,0.0001864374,1743368400000
HYPE,1.25e-05,0.0003028715,1743372000011
HYPE,1.25e-05,0.0001113185,1743375600098
HYPE,1.25e-05,0.000155512,1743379200059
HYPE,1.25e-05,7.11954e-05,1743382800016
HYPE,1.25e-05,0.0005453261,1743386400051
HYPE,1.25e-05,0.0005784599,1743390000041
HYPE,1.25e-05,0.0004890319,1743393600097
HYPE,1.25e-05,0.0004205568,1743397200013
HYPE,1.25e-05,0.0005564689,1743400800087
HYPE,1.25e-05,0.000456824,1743404400060
HYPE,1.25e-05,0.0003018906,1743408000041
HYPE,1.25e-05,0.0001722172,1743411600032
HYPE,1.25e-05,0.0004862036,1743415200007
HYPE,2.06936e-05,0.000665549,1743418800005
HYPE,5.73065e-05,0.0009584523,1743422400189
HYPE,9.03431e-05,0.0012227445,1743426000052
HYPE,6.65868e-05,0.0010326947,1743429600007
HYPE,4.12924e-05,0.0008303394,1743433200002
HYPE,1.91162e-05,0.0006529296,1743436800035
HYPE,1.25e-05,8.77842e-05,1743440400069
HYPE,1.25e-05,9.87938e-05,1743444000044
HYPE,1.25e-05,-2.32115e-05,1743447600051
HYPE,1.25e-05,-7.2181e-05,1743451200009
HYPE,1.25e-05,7.52352e-05,1743454800053
HYPE,1.25e-05,6.07846e-05,1743458400055
HYPE,1.25e-05,0.0002691685,1743462000005
HYPE,1.83865e-05,0.0006470916,1743465600014
HYPE,2.94906e-05,0.0007359245,1743469200112
HYPE,2.74482e-05,0.0007195856,1743472800017
HYPE,1.25e-05,0.0005843512,1743476400093
HYPE,7.67424e-05,0.0011139394,1743480000077
HYPE,7.33111e-05,0.0010864886,1743483600036
HYPE,2.48983e-05,0.0006991862,1743487200027
HYPE,1.25e-05,0.0003051094,1743490800078
HYPE,1.25e-05,7.07202e-05,1743494400075
HYPE,1.25e-05,-2.55044e-05,1743498000074
HYPE,1.25e-05,6.41826e-05,1743501600002
HYPE,1.25e-05,-2.36856e-05,1743505200022
HYPE,1.25e-05,0.0002526136,1743508800006
HYPE,1.25e-05,0.0002496787,1743512400030
HYPE,1.25e-05,0.0001262172,1743516000018
HYPE,1.25e-05,8.72069e-05,1743519600000
HYPE,1.25e-05,0.0002331888,1743523200033
HYPE,1.25e-05,-3.75507e-05,1743526800035
HYPE,1.25e-05,-2.85251e-05,1743530400050
HYPE,1.25e-05,0.000242276,1743534000020
HYPE,1.25e-05,0.0004758934,1743537600049
HYPE,1.25e-05,0.000104682,1743541200021
HYPE,1.25e-05,2.0354e-05,1743544800020
HYPE,1.25e-05,0.0001320079,1743548400024
HYPE,1.25e-05,0.0001374894,1743552000043
HYPE,1.25e-05,4.58245e-05,1743555600010
HYPE,1.25e-05,0.0002542257,1743559200060
HYPE,1.25e-05,-3.90808e-05,1743562800015
HYPE,1.25e-05,-8.53714e-05,1743566400092
HYPE,1.25e-05,7.46224e-05,1743570000180
HYPE,1.25e-05,-1.57435e-05,1743573600024
HYPE,1.25e-05,0.0003950282,1743577200010
HYPE,1.25e-05,0.0003952242,1743580800023
HYPE,1.25e-05,-0.0001424683,1743584400007
HYPE,1.25e-05,0.0002493834,1743588000019
HYPE,1.25e-05,2.15202e-05,1743591600046
HYPE,1.25e-05,0.0001861469,1743595200020
HYPE,1.25e-05,0.0001310953,1743598800114
HYPE,1.25e-05,0.000147084,1743602400059
HYPE,1.25e-05,4.2861e-05,1743606000052
HYPE,4.5417e-05,0.000863336,1743609600075
HYPE,1.25e-05,0.0004370738,1743613200022
HYPE,1.25e-05,0.0003322951,1743616800007
HYPE,1.25e-05,0.0002116344,1743620400085
HYPE,1.25e-05,-8.83386e-05,1743624000002
HYPE,1.25e-05,-3.81852e-05,1743627600075
HYPE,8.20111e-05,0.0011560886,1743631200051
HYPE,1.92133e-05,0.0006537061,1743634800039
HYPE,1.25e-05,0.0003091137,1743638400071
HYPE,1.25e-05,4.91604e-05,1743642000140
HYPE,1.25e-05,3.75744e-05,1743645600014
HYPE,1.25e-05,-0.0001090744,1743649200096
HYPE,1.25e-05,-5.379e-05,1743652800005
HYPE,1.25e-05,-3.8249e-05,1743656400001
HYPE,1.25e-05,-2.36112e-05,1743660000090
HYPE,1.25e-05,0.0001381125,1743663600032
HYPE,1.25e-05,0.0001046605,1743667200096
HYPE,1.25e-05,-1.2965e-05,1743670800141
HYPE,1.25e-05,0.0001189492,1743674400086
HYPE,2.9511e-05,0.0007360881,1743678000041
HYPE,2.64161e-05,0.0007113291,1743681600002
HYPE,0.0001514086,0.0017112688,1743685200039
HYPE,0.0002175281,0.0022402251,1743688800053
HYPE,9.11275e-05,0.0012290197,1743692400029
HYPE,2.90254e-05,0.0007322032,1743696000085
HYPE,2.0791e-05,0.0006663282,1743699600033
HYPE,4.14097e-05,0.0008312773,1743703200035
HYPE,2.35681e-05,0.000688545,1743706800038
HYPE,1.25e-05,0.0005554676,1743710400004
HYPE,1.25e-05,0.00035096,1743714000040
HYPE,1.25e-05,0.0004657774,1743717600025
HYPE,1.25e-05,0.000322347,1743721200014
HYPE,1.25e-05,0.0004896265,1743724800034
HYPE,1.25e-05,0.0002942971,1743728400026
HYPE,1.25e-05,0.0001772171,1743732000012
HYPE,1.25e-05,0.0002190807,1743735600059
HYPE,1.25e-05,0.0001994833,1743739200057
HYPE,1.25e-05,-3.1155e-06,1743742800078
HYPE,1.25e-05,0.0002654883,1743746400019
HYPE,1.25e-05,0.0001447341,1743750000004
HYPE,1.25e-05,0.0001978472,1743753600009
HYPE,1.25e-05,0.0001187594,1743757200023
HYPE,1.25e-05,6.38524e-05,1743760800039
HYPE,1.43013e-05,0.0006144107,1743764400041
HYPE,4.70894e-05,0.0008767151,1743768000047
HYPE,2.56649e-05,0.0007053195,1743771600056
HYPE,4.45832e-05,0.0008566655,1743775200029
HYPE,1.25e-05,0.0002096877,1743778800049
HYPE,1.25e-05,2.37662e-05,1743782400021
HYPE,4.41443e-05,0.0008531541,1743786000065
HYPE,0.0001224291,0.0014794325,1743789600005
HYPE,0.0001222963,0.0014783701,1743793200018
HYPE,1.9151e-05,0.0006532076,1743796800095
HYPE,5.35325e-05,0.0009282597,1743800400056
HYPE,1.39616e-05,0.0006116932,1743804000039
HYPE,2.95e-05,0.0007360001,1743807600004
HYPE,2.20182e-05,0.0006761456,1743811200101
HYPE,6.85367e-05,0.0010482937,1743814800024
HYPE,6.19148e-05,0.0009953184,1743818400049
HYPE,1.25e-05,0.0002635153,1743822000038
HYPE,1.25e-05,5.5125e-06,1743825600099
HYPE,1.25e-05,4.11396e-05,1743829200025
HYPE,1.25e-05,3.5925e-06,1743832800055
HYPE,1.25e-05,-2.13399e-05,1743836400005
HYPE,1.25e-05,-2.83964e-05,1743840000029
HYPE,1.25e-05,1.593e-07,1743843600042
HYPE,1.25e-05,0.0002324601,1743847200041
HYPE,1.25e-05,0.0001740255,1743850800035
HYPE,1.25e-05,0.0001038996,1743854400113
HYPE,1.25e-05,0.0003491919,1743858000029
HYPE,1.25e-05,0.0001842817,1743861600185
HYPE,1.25e-05,0.0005489547,1743865200024
HYPE,1.71174e-05,0.0006369389,1743868800033
HYPE,1.25e-05,0.000514844,1743872400023
HYPE,1.25e-05,0.0003935478,1743876000028
HYPE,1.25e-05,0.0003728493,1743879600081
HYPE,1.25e-05,9.8855e-06,1743883200038
HYPE,1.25e-05,-6.27183e-05,1743886800026
HYPE,1.25e-05,-3.3634e-05,1743890400037
HYPE,1.25e-05,1.10457e-05,1743894000019
HYPE,1.25e-05,0.0002756836,1743897600051
HYPE,3.64364e-05,0.0007914914,1743901200041
HYPE,1.25e-05,0.0005254256,1743904800027
